list-none-none,1,16,1,48,917652,19117
list-i-s,1,32,1,96,1135495,11828
list-d-s,1,32,1,96,1089413,11348
list-l-s,1,32,1,96,2626496,27359
list-id-s,1,32,1,96,1094318,11399
list-il-s,1,32,1,96,2551445,26577
list-dl-s,1,32,1,96,2422073,25229
list-idl-s,1,32,1,96,2296269,23919
list-none-s,1,32,1,96,960762,10007
list-i-m,1,32,1,96,406743,4236
list-d-m,1,32,1,96,1018547,10609
list-l-m,1,32,1,96,2308465,24046
list-id-m,1,32,1,96,625053,6510
list-il-m,1,32,1,96,2457298,25596
list-dl-m,1,32,1,96,941173,9803
list-idl-m,1,32,1,96,2968240,30919
list-none-m,1,32,1,96,445779,4643
list-i-none,1,32,1,96,642271,6690
list-d-none,1,32,1,96,539737,5622
list-l-none,1,32,1,96,1026527,10692
list-id-none,1,32,1,96,1508918,15717
list-il-none,1,32,1,96,777835,8102
list-dl-none,1,32,1,96,2644081,27542
list-idl-none,1,32,1,96,936820,9758
list-none-none,1,32,1,96,417205,4345
list-i-s,2,1,1,6,33776825,5629470
list-d-s,2,1,1,6,13791485,2298580
list-l-s,2,1,1,6,1202765,200460
list-id-s,2,1,1,6,14093320,2348886
list-il-s,2,1,1,6,23740378,3956729
list-dl-s,2,1,1,6,11813366,1968894
list-idl-s,2,1,1,6,18780894,3130149
list-none-s,2,1,1,6,1028664,171444
list-i-m,2,1,1,6,614382,102397
list-d-m,2,1,1,6,535730,89288
list-l-m,2,1,1,6,1040205,173367
list-id-m,2,1,1,6,1078596,179766
list-il-m,2,1,1,6,680208,113368
list-dl-m,2,1,1,6,821555,136925
list-idl-m,2,1,1,6,816734,136122
list-none-m,2,1,1,6,612816,102136
list-d-none,2,1,1,6,669745,111624
list-l-none,2,1,1,6,553229,92204
list-dl-none,2,1,1,6,780079,130013
list-none-none,2,1,1,6,686599,114433
list-i-s,2,2,1,12,35824975,2985414
list-d-s,2,2,1,12,13664973,1138747
list-l-s,2,2,1,12,762030,63502
list-id-s,2,2,1,12,14255022,1187918
list-il-s,2,2,1,12,13732202,1144350
list-dl-s,2,2,1,12,1060937,88411
list-idl-s,2,2,1,12,340413,28367
list-none-s,2,2,1,12,1018258,84854
list-i-m,2,2,1,12,1118447,93203
list-d-m,2,2,1,12,1137536,94794
list-l-m,2,2,1,12,952619,79384
list-id-m,2,2,1,12,1099295,91607
list-il-m,2,2,1,12,741947,61828
list-dl-m,2,2,1,12,899710,74975
list-idl-m,2,2,1,12,705474,58789
list-none-m,2,2,1,12,995858,82988
list-d-none,2,2,1,12,1032730,86060
list-l-none,2,2,1,12,901889,75157
list-il-none,2,2,1,12,994594,82882
list-dl-none,2,2,1,12,816786,68065
list-none-none,2,2,1,12,1249243,104103
list-i-s,2,4,1,24,45114020,1879750
list-d-s,2,4,1,24,9450728,393780
list-l-s,2,4,1,24,12635034,526459
list-id-s,2,4,1,24,18897919,787413
list-il-s,2,4,1,24,14404509,600187
list-dl-s,2,4,1,24,26814101,1117254
list-idl-s,2,4,1,24,128614196,5358924
list-none-s,2,4,1,24,993974,41415
list-i-m,2,4,1,24,1230308,51262
list-d-m,2,4,1,24,1159856,48327
list-l-m,2,4,1,24,1266697,52779
list-id-m,2,4,1,24,1173039,48876
list-il-m,2,4,1,24,1343964,55998
list-dl-m,2,4,1,24,1135018,47292
list-idl-m,2,4,1,24,1353759,56406
list-none-m,2,4,1,24,653518,27229
list-i-none,2,4,1,24,651613,27150
list-l-none,2,4,1,24,780969,32540
list-il-none,2,4,1,24,1387622,57817
list-dl-none,2,4,1,24,694651,28943
list-idl-none,2,4,1,24,952028,39667
list-none-none,2,4,1,24,668691,27862
list-i-s,2,8,1,48,34754326,724048
list-d-s,2,8,1,48,14318851,298309
list-l-s,2,8,1,48,13681700,285035
list-id-s,2,8,1,48,14198230,295796
list-il-s,2,8,1,48,14551544,303157
list-dl-s,2,8,1,48,13513799,281537
list-idl-s,2,8,1,48,13943394,290487
list-none-s,2,8,1,48,1126498,23468
list-i-m,2,8,1,48,1352598,28179
list-d-m,2,8,1,48,1220836,25434
list-l-m,2,8,1,48,1504998,31354
list-id-m,2,8,1,48,1317817,27454
list-il-m,2,8,1,48,1417817,29537
list-dl-m,2,8,1,48,1596279,33255
list-idl-m,2,8,1,48,1865919,38873
list-none-m,2,8,1,48,1218294,25381
list-i-none,2,8,1,48,1313990,27374
list-d-none,2,8,1,48,1258507,26218
list-l-none,2,8,1,48,1626643,33888
list-il-none,2,8,1,48,1329003,27687
list-dl-none,2,8,1,48,1713933,35706
list-none-none,2,8,1,48,642675,13389
list-i-s,2,16,1,96,89803111,935449
list-d-s,2,16,1,96,38207099,397990
list-l-s,2,16,1,96,11924489,124213
list-id-s,2,16,1,96,98798001,1029145
list-il-s,2,16,1,96,14292518,148880
list-dl-s,2,16,1,96,14981087,156052
list-idl-s,2,16,1,96,94312622,982423
list-none-s,2,16,1,96,1327438,13827
list-i-m,2,16,1,96,1207563,12578
list-d-m,2,16,1,96,1363204,14200
list-l-m,2,16,1,96,1833758,19101
list-id-m,2,16,1,96,1042661,10861
list-il-m,2,16,1,96,2014378,20983
list-dl-m,2,16,1,96,1889402,19681
list-idl-m,2,16,1,96,2259402,23535
list-none-m,2,16,1,96,1194387,12441
list-i-none,2,16,1,96,1293897,13478
list-d-none,2,16,1,96,1254366,13066
list-l-none,2,16,1,96,2467264,25700
